Date,Value
2019-01-01,808.3438961404744
2019-02-01,809.9207889007544
2019-03-01,811.4990536126912
2019-04-01,813.081262173157
2019-05-01,814.673389322523
2019-06-01,816.2850777690649
2019-07-01,817.9290831801334
2019-08-01,819.6221830926789
2019-09-01,821.3863196906537
2019-10-01,823.2490377841839
2019-11-01,825.2423970223059
2019-12-01,827.4032661486544
2020-01-01,829.7735040181819
2020-02-01,832.4036012034695
2020-03-01,835.3479806726526
2020-04-01,838.6644679215609
2020-05-01,842.4120031695882
2020-06-01,846.6304804925226
2020-07-01,851.3396959103766
2020-08-01,856.5447905486835
2020-09-01,862.2427916652055
2020-10-01,868.427390073916
2020-11-01,875.0903986171451
2020-12-01,882.2207185129121
2021-01-01,889.8034183126648
2021-02-01,897.8246137401771
2021-03-01,906.266649448507
2021-04-01,915.1095072703133
2021-05-01,924.3345741320431
2021-06-01,933.9249585221382
2021-07-01,943.8636970836146
2021-08-01,954.1344358373686
2021-09-01,964.7204969364433
2021-10-01,975.6068043091706
2021-11-01,986.7800582382613
2021-12-01,998.2278057561276
2022-01-01,1009.9376438911369
2022-02-01,1021.9012719073683
2022-03-01,1034.110803121408
2022-04-01,1046.558302150405
2022-05-01,1059.2378814724025
2022-06-01,1072.1435939611279
2022-07-01,1085.2674968040951
2022-08-01,1098.6002899947935
2022-09-01,1112.1314605061007
2022-10-01,1125.8513702907567
2022-11-01,1139.749663838966
2022-12-01,1153.8138987402187
2023-01-01,1168.0296569129064
2023-02-01,1182.3858109768955
2023-03-01,1196.8711551036565
2023-04-01,1211.4750330611191
2023-05-01,1226.1899225647755
2023-06-01,1241.0090322305987
2023-07-01,1255.9256130410508
2023-08-01,1270.933130629133
2023-09-01,1286.0249099602747
2023-10-01,1301.196225088056
2023-11-01,1316.442487225088
2023-12-01,1331.7586217350167
2024-01-01,1347.1387732532094
2024-02-01,1362.5808601218564
2024-03-01,1378.079916046116
2024-04-01,1393.6300316158608
2024-05-01,1409.2251807601258
2024-06-01,1424.8587519890839
2024-07-01,1440.5232570642438
2024-08-01,1456.2105231115593
2024-09-01,1471.9138409196878
2024-10-01,1487.6291880465162
2024-11-01,1503.352791088755
2024-12-01,1519.081013505056
