Date,Value
2019-01-01,98.77881223431002
2019-02-01,98.8868446189141
2019-03-01,98.9938368082241
2019-04-01,99.09863146495859
2019-05-01,99.20082862427994
2019-06-01,99.29993119416544
2019-07-01,99.39533091393798
2019-08-01,99.48662786103202
2019-09-01,99.57360993712408
2019-10-01,99.65621875028921
2019-11-01,99.73448801902357
2019-12-01,99.80891283552114
2020-01-01,99.87978450808569
2020-02-01,99.94803261496295
2020-03-01,100.01341452714121
2020-04-01,100.07572594667708
2020-05-01,100.13528247739616
2020-06-01,100.19175557548887
2020-07-01,100.2443975803069
2020-08-01,100.29269751484242
2020-09-01,100.33634965225573
2020-10-01,100.37527099504636
2020-11-01,100.4094454658768
2020-12-01,100.43913648247933
2021-01-01,100.46466236220658
2021-02-01,100.48729703793329
2021-03-01,100.50680300764793
2021-04-01,100.52287420704467
2021-05-01,100.53611382160874
2021-06-01,100.54682483722773
2021-07-01,100.5551132874404
2021-08-01,100.56119306517186
2021-09-01,100.56523256936886
2021-10-01,100.56745150501531
2021-11-01,100.56828032483325
2021-12-01,100.56844340852362
2022-01-01,100.56868122743145
2022-02-01,100.57065311099839
2022-03-01,100.57457611913642
2022-04-01,100.58043323862483
2022-05-01,100.58888977734577
2022-06-01,100.59995962420646
2022-07-01,100.61348382854632
2022-08-01,100.62941455361968
2022-09-01,100.64778635963734
2022-10-01,100.66870120857718
2022-11-01,100.69225774391987
2022-12-01,100.71888317156224
2023-01-01,100.74910245728003
2023-02-01,100.78419619996201
2023-03-01,100.82400408860408
2023-04-01,100.86816552079935
2023-05-01,100.91719322719034
2023-06-01,100.97116464914718
2023-07-01,101.03009353406594
2023-08-01,101.094002576242
2023-09-01,101.1629540468087
2023-10-01,101.23708702227601
2023-11-01,101.31650842956735
2023-12-01,101.40158650900732
2024-01-01,101.49267446561292
2024-02-01,101.59072261644916
2024-03-01,101.69521650952089
2024-04-01,101.80563539265135
2024-05-01,101.92195884585053
2024-06-01,102.04370078000387
2024-07-01,102.17032496996593
2024-08-01,102.30101437803702
2024-09-01,102.43496791617234
2024-10-01,102.57133581477308
2024-11-01,102.70916865369065
2024-12-01,102.8478453922338
