Date,Value
2019-01-01,6175.709186401501
2019-02-01,6251.455941250009
2019-03-01,6327.164591293905
2019-04-01,6402.78732645488
2019-05-01,6478.326026613562
2019-06-01,6553.828426697353
2019-07-01,6629.357384826252
2019-08-01,6704.997146035074
2019-09-01,6780.861833318023
2019-10-01,6857.10079903416
2019-11-01,6933.901953748568
2019-12-01,7011.503513526393
2020-01-01,7090.177291519329
2020-02-01,7170.273406190624
2020-03-01,7252.048428969402
2020-04-01,7335.693426187129
2020-05-01,7421.399696923261
2020-06-01,7509.258603213768
2020-07-01,7599.241034893442
2020-08-01,7691.261065227403
2020-09-01,7785.199729908911
2020-10-01,7880.905407612797
2020-11-01,7978.223733977096
2020-12-01,8077.005837319868
2021-01-01,8177.105455422085
2021-02-01,8278.460013159352
2021-03-01,8380.887122528431
2021-04-01,8484.129544136276
2021-05-01,8587.959011706327
2021-06-01,8692.164548577024
2021-07-01,8796.503576766536
2021-08-01,8900.76574297716
2021-09-01,9004.765665885028
2021-10-01,9108.354133211897
2021-11-01,9211.440414230494
2021-12-01,9314.005531398749
2022-01-01,9416.106414090265
2022-02-01,9517.996477405635
2022-03-01,9619.893078506882
2022-04-01,9722.034880667692
2022-05-01,9824.847388553279
2022-06-01,9928.788595639495
2022-07-01,10034.262642942485
2022-08-01,10141.620173013913
2022-09-01,10251.133478403
2022-10-01,10363.039596277913
2022-11-01,10477.536243152215
2022-12-01,10594.760085567641
2023-01-01,10714.785484128384
2023-02-01,10837.751396853975
2023-03-01,10963.64561525135
2023-04-01,11092.335321596627
2023-05-01,11223.68165266502
2023-06-01,11357.492980975057
2023-07-01,11493.51795840597
2023-08-01,11631.494178642737
2023-09-01,11771.14092530109
2023-10-01,11912.224735660797
2023-11-01,12054.565863528762
2023-12-01,12198.04012981966
2024-01-01,12342.557997979024
2024-02-01,12488.165245218184
2024-03-01,12634.783401665278
2024-04-01,12782.287583195302
2024-05-01,12930.602920724807
2024-06-01,13079.664407143722
2024-07-01,13229.397757361374
2024-08-01,13379.707674869922
2024-09-01,13530.492148039491
2024-10-01,13681.625671651675
2024-11-01,13832.973150755548
2024-12-01,13984.433884450782
