Date,Value
2019-01-01,2568.4729914885584
2019-02-01,2588.192017441014
2019-03-01,2607.9068091579493
2019-04-01,2627.6038551804113
2019-05-01,2647.2753727432537
2019-06-01,2666.915613535833
2019-07-01,2686.5227129021764
2019-08-01,2706.099950935373
2019-09-01,2725.658974206781
2019-10-01,2745.224720957834
2019-11-01,2764.83119477898
2019-12-01,2784.5234669883753
2020-01-01,2804.3582525712077
2020-02-01,2824.4400704385666
2020-03-01,2844.8621993451143
2020-04-01,2865.7046166517316
2020-05-01,2887.054823177678
2020-06-01,2908.9502291438357
2020-07-01,2931.387963186142
2020-08-01,2954.348671285731
2020-09-01,2977.811243315184
2020-10-01,3001.757829656019
2020-11-01,3026.1688715756345
2020-12-01,3051.027375769924
2021-01-01,3076.3159969298104
2021-02-01,3102.0556309006756
2021-03-01,3128.250922417006
2021-04-01,3154.885345683365
2021-05-01,3181.939350534698
2021-06-01,3209.390846156951
2021-07-01,3237.216884836721
2021-08-01,3265.394331996291
2021-09-01,3293.905128274273
2021-10-01,3322.7431452584456
2021-11-01,3351.9105666804553
2021-12-01,3381.420739942418
2022-01-01,3411.292629768208
2022-02-01,3441.6003661080917
2022-03-01,3472.408009979713
2022-04-01,3503.7697890419595
2022-05-01,3535.760916508581
2022-06-01,3568.448642413535
2022-07-01,3601.8926153382417
2022-08-01,3636.1435638195107
2022-09-01,3671.246828018088
2022-10-01,3707.24603673612
2022-11-01,3744.1730099682536
2022-12-01,3782.0494395121414
2023-01-01,3820.885421817522
2023-02-01,3860.7204318452787
2023-03-01,3901.5677441797784
2023-04-01,3943.4090486531763
2023-05-01,3986.2138845598374
2023-06-01,4029.9371655657446
2023-07-01,4074.5234571504548
2023-08-01,4119.9108083236915
2023-09-01,4166.04035674399
2023-10-01,4212.865551819306
2023-11-01,4260.34142348838
2023-12-01,4308.428094359963
2024-01-01,4357.082100832844
2024-02-01,4406.306171799255
2024-03-01,4456.078086005539
2024-04-01,4506.352830102776
2024-05-01,4557.083954763848
2024-06-01,4608.214562548432
2024-07-01,4659.681097408237
2024-08-01,4711.414530061464
2024-09-01,4763.351047816767
2024-10-01,4815.4383786404405
2024-11-01,4867.626427509341
2024-12-01,4919.866860624032
