Date,Value
2019-01-01,98.54239879389691
2019-02-01,98.72380027231776
2019-03-01,98.90360852860016
2019-04-01,99.08042313225337
2019-05-01,99.25344062441664
2019-06-01,99.42216446128944
2019-07-01,99.58612911013905
2019-08-01,99.74511055458964
2019-09-01,99.89850379707717
2019-10-01,100.04547848513799
2019-11-01,100.18528770354479
2019-12-01,100.3173272121754
2020-01-01,100.44093823703936
2020-02-01,100.55783580086758
2020-03-01,100.66795430568007
2020-04-01,100.7712449704551
2020-05-01,100.8681473506775
2020-06-01,100.95880438759804
2020-07-01,101.043486234457
2020-08-01,101.12257701641214
2020-09-01,101.19611061652161
2020-10-01,101.2637026833285
2020-11-01,101.32511496880534
2020-12-01,101.38003535668267
2021-01-01,101.42800415326263
2021-02-01,101.4712922179476
2021-03-01,101.51009902096271
2021-04-01,101.54469547057344
2021-05-01,101.57578927372438
2021-06-01,101.60419614461907
2021-07-01,101.63055292320588
2021-08-01,101.65568365803426
2021-09-01,101.67986860925618
2021-10-01,101.70290500343619
2021-11-01,101.72477202070763
2021-12-01,101.74530975057864
2022-01-01,101.76435656227811
2022-02-01,101.78440045630225
2022-03-01,101.80580690838605
2022-04-01,101.82895636645497
2022-05-01,101.85524276406596
2022-06-01,101.88545385725044
2022-07-01,101.9202624546257
2022-08-01,101.96066181940228
2022-09-01,102.00703269656475
2022-10-01,102.05934884069353
2022-11-01,102.11767379576516
2022-12-01,102.18197670653116
2023-01-01,102.2521421570628
2023-02-01,102.33068792749343
2023-03-01,102.41799623252871
2023-04-01,102.51441937799049
2023-05-01,102.62080147551784
2023-06-01,102.73777730207071
2023-07-01,102.86596630117324
2023-08-01,103.00615890403694
2023-09-01,103.15845346088017
2023-10-01,103.32253817199745
2023-11-01,103.49802773397072
2023-12-01,103.68457694489773
2024-01-01,103.88155601761694
2024-02-01,104.09096123601228
2024-03-01,104.31257488702195
2024-04-01,104.5461659963873
2024-05-01,104.7920235499269
2024-06-01,105.04979443859838
2024-07-01,105.31899416283514
2024-08-01,105.59900976512343
2024-09-01,105.88851863557704
2024-10-01,106.18557323307613
2024-11-01,106.48799070270668
2024-12-01,106.79332530252456
