Date,Value
2019-01-01,5627.000000000001
2019-02-01,5917.820000000001
2019-03-01,6610.053846153846
2019-04-01,6889.876470588236
2019-05-01,6770.126966292135
2019-06-01,6826.783261802575
2019-07-01,6970.671639344262
2019-08-01,7120.006136505948
2019-09-01,7253.559483377183
2019-10-01,7456.237867714233
2019-11-01,7432.420155633877
2019-12-01,7869.172318560481
2020-01-01,6555.187363174455
2020-02-01,6352.356418054991
2020-03-01,6910.4680450192345
2020-04-01,6283.863133089975
2020-05-01,5914.734216613122
2020-06-01,6394.554658448651
2020-07-01,6845.067655468286
2020-08-01,7077.406621859321
2020-09-01,7490.434644006747
2020-10-01,7780.641993950021
2020-11-01,7925.977634415562
2020-12-01,8764.107349250655
2021-01-01,7335.022814977577
2021-02-01,7251.944946457996
2021-03-01,8207.521321424369
2021-04-01,8532.346808546365
2021-05-01,8285.475104167039
2021-06-01,8823.612684642521
2021-07-01,9029.101146361649
2021-08-01,9271.67877845552
2021-09-01,9627.185044420241
2021-10-01,9945.1109712898
2021-11-01,10167.225606216516
2021-12-01,11388.568549271928
2022-01-01,9848.615453171004
2022-02-01,9833.899465721692
2022-03-01,11364.46660336982
2022-04-01,10638.528299454882
2022-05-01,9656.375673611295
2022-06-01,9348.616399100612
2022-07-01,9075.078392867155
2022-08-01,9420.47552093653
2022-09-01,9583.908757260433
2022-10-01,9522.112307893083
2022-11-01,9558.093279313774
2022-12-01,10773.685535571532
2023-01-01,9391.948286344248
2023-02-01,9212.119052059092
2023-03-01,10240.8189197466
2023-04-01,10297.499500248037
2023-05-01,10338.416407378716
2023-06-01,10869.825872445394
2023-07-01,11092.334850166415
2023-08-01,11846.096575268288
2023-09-01,12277.831845039367
2023-10-01,12546.404227129053
2023-11-01,12550.739167445336
2023-12-01,13537.00966667484
2024-01-01,11693.037483507043
2024-02-01,11771.381027199159
2024-03-01,12750.111377619274
2024-04-01,12857.765866704083
2024-05-01,12820.210495725114
2024-06-01,12793.566744095137
2024-07-01,13003.162622959759
2024-08-01,13026.794621611272
2024-09-01,13252.751171925273
2024-10-01,13823.906558338836
2024-11-01,13717.78606919417
2024-12-01,14890.514172558589
