Date,Value
2019-01-01,0.8617530985196304
2019-02-01,0.9304900663755534
2019-03-01,1.040881836733747
2019-04-01,0.9987947898413374
2019-05-01,0.9837671176118694
2019-06-01,1.0096337218165405
2019-07-01,1.0171276809734409
2019-08-01,1.0170434988897
2019-09-01,1.011740292315575
2019-10-01,1.0455366322249864
2019-11-01,0.9944154982840117
2019-12-01,1.057435879432828
2020-01-01,0.9074837893788257
2020-02-01,0.9717777769119
2020-03-01,1.039833829152751
2020-04-01,0.9529136902958918
2020-05-01,0.9450588049339814
2020-06-01,1.0050177802117783
2020-07-01,1.0228075865591395
2020-08-01,1.0308462385204045
2020-09-01,1.0190799298253208
2020-10-01,1.0355101281577692
2020-11-01,1.0200095270059348
2020-12-01,1.1004397847023286
2021-01-01,0.8937839530035946
2021-02-01,0.9605173014621029
2021-03-01,1.0762158336364007
2021-04-01,1.0009115192344795
2021-05-01,0.9851462745662747
2021-06-01,1.0087852055846875
2021-07-01,1.002333664021873
2021-08-01,1.0093661488572978
2021-09-01,1.026926270219883
2021-10-01,1.040820515198517
2021-11-01,1.0191814278964
2021-12-01,1.0975204009232118
2022-01-01,0.900041840177299
2022-02-01,0.9474849986129557
2022-03-01,1.050677826593251
2022-04-01,0.9592453314490308
2022-05-01,0.9735885301817647
2022-06-01,1.0055069816589657
2022-07-01,1.013743827208569
2022-08-01,1.0152313577883645
2022-09-01,1.0091449768802268
2022-10-01,1.038718606524868
2022-11-01,1.027036447632956
2022-12-01,1.0856915316477225
2023-01-01,0.8973305642038003
2023-02-01,0.9511765212346169
2023-03-01,1.0717149464833355
2023-04-01,0.9888290842206738
2023-05-01,0.9961942465385512
2023-06-01,1.00595591511042
2023-07-01,1.0125781399134395
2023-08-01,1.0187901220145197
2023-09-01,1.011016707184446
2023-10-01,1.0367190117173708
2023-11-01,1.0197620585278757
2023-12-01,1.0726642085994236
2024-01-01,0.895529625864421
2024-02-01,0.9742983423303099
2024-03-01,1.0499229682388065
2024-04-01,0.9847014830501519
2024-05-01,1.0026998291432314
2024-06-01,0.9877334710101415
2024-07-01,1.0116445699739922
2024-08-01,1.014516174213017
2024-09-01,1.0115385887767148
2024-10-01,1.052061074031062
2024-11-01,1.014439801024156
2024-12-01,1.103816794730312
